Goal,SeriesCode,GeoAreaCode,Units,TimePeriod,Value
9,EN_ATM_CO2GDP,485,KG_PER_CON_USD,2005,0.273
9,EN_ATM_CO2GDP,155,KG_PER_CON_USD,2005,0.185
9,EN_ATM_CO2GDP,1,KG_PER_CON_USD,2005,0.34
9,EN_ATM_CO2GDP,887,KG_PER_CON_USD,2005,
9,EN_ATM_CO2GDP,894,KG_PER_CON_USD,2005,0.076
9,EN_ATM_CO2GDP,716,KG_PER_CON_USD,2005,0.338
9,EN_ATM_CO2GDP,2,KG_PER_CON_USD,2006,0.229
9,EN_ATM_CO2GDP,8,KG_PER_CON_USD,2006,0.148
9,EN_ATM_CO2GDP,12,KG_PER_CON_USD,2006,0.228
9,EN_ATM_CO2GDP,19,KG_PER_CON_USD,2006,0.295
9,EN_ATM_CO2GDP,24,KG_PER_CON_USD,2006,0.061
9,EN_ATM_CO2GDP,32,KG_PER_CON_USD,2006,0.184
9,EN_ATM_CO2GDP,51,KG_PER_CON_USD,2006,0.166
9,EN_ATM_CO2GDP,142,KG_PER_CON_USD,2006,0.405
9,EN_ATM_CO2GDP,36,KG_PER_CON_USD,2006,0.419
9,EN_ATM_CO2GDP,53,KG_PER_CON_USD,2006,0.388
9,EN_ATM_CO2GDP,40,KG_PER_CON_USD,2006,0.172
9,EN_ATM_CO2GDP,31,KG_PER_CON_USD,2006,0.361
9,EN_ATM_CO2GDP,48,KG_PER_CON_USD,2006,0.497
9,EN_ATM_CO2GDP,50,KG_PER_CON_USD,2006,0.104
9,EN_ATM_CO2GDP,112,KG_PER_CON_USD,2006,0.451
9,EN_ATM_CO2GDP,56,KG_PER_CON_USD,2006,0.212
9,EN_ATM_CO2GDP,204,KG_PER_CON_USD,2006,0.152
9,EN_ATM_CO2GDP,68,KG_PER_CON_USD,2006,0.186
9,EN_ATM_CO2GDP,70,KG_PER_CON_USD,2006,0.47
9,EN_ATM_CO2GDP,72,KG_PER_CON_USD,2006,0.168
9,EN_ATM_CO2GDP,76,KG_PER_CON_USD,2006,0.131
9,EN_ATM_CO2GDP,96,KG_PER_CON_USD,2006,0.271
9,EN_ATM_CO2GDP,100,KG_PER_CON_USD,2006,0.404
9,EN_ATM_CO2GDP,116,KG_PER_CON_USD,2006,0.095
9,EN_ATM_CO2GDP,120,KG_PER_CON_USD,2006,0.057
9,EN_ATM_CO2GDP,124,KG_PER_CON_USD,2006,0.375
9,EN_ATM_CO2GDP,29,KG_PER_CON_USD,2006,0.2
9,EN_ATM_CO2GDP,135,KG_PER_CON_USD,2006,0.676
9,EN_ATM_CO2GDP,13,KG_PER_CON_USD,2006,0.205
9,EN_ATM_CO2GDP,62,KG_PER_CON_USD,2006,0.326
9,EN_ATM_CO2GDP,143,KG_PER_CON_USD,2006,0.803
9,EN_ATM_CO2GDP,152,KG_PER_CON_USD,2006,0.174
9,EN_ATM_CO2GDP,156,KG_PER_CON_USD,2006,0.76
9,EN_ATM_CO2GDP,344,KG_PER_CON_USD,2006,0.131
9,EN_ATM_CO2GDP,170,KG_PER_CON_USD,2006,0.116
9,EN_ATM_CO2GDP,178,KG_PER_CON_USD,2006,0.056
9,EN_ATM_CO2GDP,188,KG_PER_CON_USD,2006,0.092
9,EN_ATM_CO2GDP,384,KG_PER_CON_USD,2006,0.082
9,EN_ATM_CO2GDP,191,KG_PER_CON_USD,2006,0.187
9,EN_ATM_CO2GDP,192,KG_PER_CON_USD,2006,0.115
9,EN_ATM_CO2GDP,531,KG_PER_CON_USD,2006,1.445
9,EN_ATM_CO2GDP,196,KG_PER_CON_USD,2006,0.246
9,EN_ATM_CO2GDP,203,KG_PER_CON_USD,2006,0.359
9,EN_ATM_CO2GDP,408,KG_PER_CON_USD,2006,
9,EN_ATM_CO2GDP,180,KG_PER_CON_USD,2006,0.031
9,EN_ATM_CO2GDP,208,KG_PER_CON_USD,2006,0.195
9,EN_ATM_CO2GDP,514,KG_PER_CON_USD,2006,0.284
9,EN_ATM_CO2GDP,515,KG_PER_CON_USD,2006,0.364
9,EN_ATM_CO2GDP,214,KG_PER_CON_USD,2006,0.184
9,EN_ATM_CO2GDP,14,KG_PER_CON_USD,2006,0.101
9,EN_ATM_CO2GDP,753,KG_PER_CON_USD,2006,0.461
9,EN_ATM_CO2GDP,30,KG_PER_CON_USD,2006,0.533
9,EN_ATM_CO2GDP,518,KG_PER_CON_USD,2006,0.681
9,EN_ATM_CO2GDP,151,KG_PER_CON_USD,2006,0.442
9,EN_ATM_CO2GDP,218,KG_PER_CON_USD,2006,0.187
9,EN_ATM_CO2GDP,818,KG_PER_CON_USD,2006,0.225
9,EN_ATM_CO2GDP,222,KG_PER_CON_USD,2006,0.154
9,EN_ATM_CO2GDP,226,KG_PER_CON_USD,2006,0.269
9,EN_ATM_CO2GDP,232,KG_PER_CON_USD,2006,
9,EN_ATM_CO2GDP,233,KG_PER_CON_USD,2006,0.401
9,EN_ATM_CO2GDP,231,KG_PER_CON_USD,2006,0.065
9,EN_ATM_CO2GDP,150,KG_PER_CON_USD,2006,0.246
9,EN_ATM_CO2GDP,513,KG_PER_CON_USD,2006,0.287
9,EN_ATM_CO2GDP,246,KG_PER_CON_USD,2006,0.272
9,EN_ATM_CO2GDP,250,KG_PER_CON_USD,2006,0.134
9,EN_ATM_CO2GDP,266,KG_PER_CON_USD,2006,0.085
9,EN_ATM_CO2GDP,268,KG_PER_CON_USD,2006,0.145
9,EN_ATM_CO2GDP,276,KG_PER_CON_USD,2006,0.213
9,EN_ATM_CO2GDP,288,KG_PER_CON_USD,2006,0.108
9,EN_ATM_CO2GDP,292,KG_PER_CON_USD,2006,
9,EN_ATM_CO2GDP,300,KG_PER_CON_USD,2006,0.233
9,EN_ATM_CO2GDP,320,KG_PER_CON_USD,2006,0.114
9,EN_ATM_CO2GDP,328,KG_PER_CON_USD,2006,0.213
9,EN_ATM_CO2GDP,332,KG_PER_CON_USD,2006,0.065
9,EN_ATM_CO2GDP,340,KG_PER_CON_USD,2006,0.204
9,EN_ATM_CO2GDP,348,KG_PER_CON_USD,2006,0.212
9,EN_ATM_CO2GDP,352,KG_PER_CON_USD,2006,0.15
9,EN_ATM_CO2GDP,356,KG_PER_CON_USD,2006,0.285
9,EN_ATM_CO2GDP,360,KG_PER_CON_USD,2006,0.212
9,EN_ATM_CO2GDP,364,KG_PER_CON_USD,2006,0.511
9,EN_ATM_CO2GDP,368,KG_PER_CON_USD,2006,0.319
9,EN_ATM_CO2GDP,372,KG_PER_CON_USD,2006,0.178
9,EN_ATM_CO2GDP,376,KG_PER_CON_USD,2006,0.271
9,EN_ATM_CO2GDP,380,KG_PER_CON_USD,2006,0.172
9,EN_ATM_CO2GDP,388,KG_PER_CON_USD,2006,0.42
9,EN_ATM_CO2GDP,392,KG_PER_CON_USD,2006,0.238
9,EN_ATM_CO2GDP,400,KG_PER_CON_USD,2006,0.285
9,EN_ATM_CO2GDP,398,KG_PER_CON_USD,2006,0.624
9,EN_ATM_CO2GDP,404,KG_PER_CON_USD,2006,0.072
9,EN_ATM_CO2GDP,412,KG_PER_CON_USD,2006,0.551
9,EN_ATM_CO2GDP,414,KG_PER_CON_USD,2006,0.377
9,EN_ATM_CO2GDP,417,KG_PER_CON_USD,2006,0.26
9,EN_ATM_CO2GDP,432,KG_PER_CON_USD,2006,0.469
9,EN_ATM_CO2GDP,418,KG_PER_CON_USD,2006,0.066
9,EN_ATM_CO2GDP,419,KG_PER_CON_USD,2006,0.183
9,EN_ATM_CO2GDP,428,KG_PER_CON_USD,2006,0.159
9,EN_ATM_CO2GDP,199,KG_PER_CON_USD,2006,0.118
9,EN_ATM_CO2GDP,422,KG_PER_CON_USD,2006,0.209
9,EN_ATM_CO2GDP,434,KG_PER_CON_USD,2006,0.355
9,EN_ATM_CO2GDP,440,KG_PER_CON_USD,2006,0.166
9,EN_ATM_CO2GDP,442,KG_PER_CON_USD,2006,0.222
9,EN_ATM_CO2GDP,458,KG_PER_CON_USD,2006,0.329
9,EN_ATM_CO2GDP,470,KG_PER_CON_USD,2006,0.221
9,EN_ATM_CO2GDP,480,KG_PER_CON_USD,2006,0.189
9,EN_ATM_CO2GDP,54,KG_PER_CON_USD,2006,
9,EN_ATM_CO2GDP,484,KG_PER_CON_USD,2006,0.217
9,EN_ATM_CO2GDP,57,KG_PER_CON_USD,2006,
9,EN_ATM_CO2GDP,17,KG_PER_CON_USD,2006,0.075
9,EN_ATM_CO2GDP,496,KG_PER_CON_USD,2006,0.764
9,EN_ATM_CO2GDP,499,KG_PER_CON_USD,2006,0.233
9,EN_ATM_CO2GDP,504,KG_PER_CON_USD,2006,0.233
9,EN_ATM_CO2GDP,508,KG_PER_CON_USD,2006,0.088
9,EN_ATM_CO2GDP,104,KG_PER_CON_USD,2006,0.092
9,EN_ATM_CO2GDP,516,KG_PER_CON_USD,2006,0.152
9,EN_ATM_CO2GDP,524,KG_PER_CON_USD,2006,0.041
9,EN_ATM_CO2GDP,528,KG_PER_CON_USD,2006,0.195
9,EN_ATM_CO2GDP,554,KG_PER_CON_USD,2006,0.213
9,EN_ATM_CO2GDP,558,KG_PER_CON_USD,2006,0.177
9,EN_ATM_CO2GDP,562,KG_PER_CON_USD,2006,0.053
9,EN_ATM_CO2GDP,566,KG_PER_CON_USD,2006,0.087
9,EN_ATM_CO2GDP,807,KG_PER_CON_USD,2006,0.369
9,EN_ATM_CO2GDP,15,KG_PER_CON_USD,2006,0.229
9,EN_ATM_CO2GDP,746,KG_PER_CON_USD,2006,0.238
9,EN_ATM_CO2GDP,747,KG_PER_CON_USD,2006,0.262
9,EN_ATM_CO2GDP,21,KG_PER_CON_USD,2006,0.342
9,EN_ATM_CO2GDP,154,KG_PER_CON_USD,2006,0.19
9,EN_ATM_CO2GDP,578,KG_PER_CON_USD,2006,0.121
9,EN_ATM_CO2GDP,9,KG_PER_CON_USD,2006,0.398
9,EN_ATM_CO2GDP,543,KG_PER_CON_USD,2006,0.0
9,EN_ATM_CO2GDP,512,KG_PER_CON_USD,2006,0.399
9,EN_ATM_CO2GDP,586,KG_PER_CON_USD,2006,0.198
9,EN_ATM_CO2GDP,591,KG_PER_CON_USD,2006,0.12
9,EN_ATM_CO2GDP,600,KG_PER_CON_USD,2006,0.071
9,EN_ATM_CO2GDP,604,KG_PER_CON_USD,2006,0.124
9,EN_ATM_CO2GDP,608,KG_PER_CON_USD,2006,0.14
9,EN_ATM_CO2GDP,616,KG_PER_CON_USD,2006,0.402
9,EN_ATM_CO2GDP,61,KG_PER_CON_USD,2006,
9,EN_ATM_CO2GDP,620,KG_PER_CON_USD,2006,0.17
9,EN_ATM_CO2GDP,634,KG_PER_CON_USD,2006,0.402
9,EN_ATM_CO2GDP,410,KG_PER_CON_USD,2006,0.32
9,EN_ATM_CO2GDP,498,KG_PER_CON_USD,2006,0.343
9,EN_ATM_CO2GDP,642,KG_PER_CON_USD,2006,0.247
9,EN_ATM_CO2GDP,643,KG_PER_CON_USD,2006,0.494
9,EN_ATM_CO2GDP,682,KG_PER_CON_USD,2006,0.291
9,EN_ATM_CO2GDP,686,KG_PER_CON_USD,2006,0.142
9,EN_ATM_CO2GDP,688,KG_PER_CON_USD,2006,0.538
9,EN_ATM_CO2GDP,702,KG_PER_CON_USD,2006,0.119
9,EN_ATM_CO2GDP,703,KG_PER_CON_USD,2006,0.312
9,EN_ATM_CO2GDP,705,KG_PER_CON_USD,2006,0.24
9,EN_ATM_CO2GDP,722,KG_PER_CON_USD,2006,0.18
9,EN_ATM_CO2GDP,710,KG_PER_CON_USD,2006,0.647
9,EN_ATM_CO2GDP,5,KG_PER_CON_USD,2006,0.174
9,EN_ATM_CO2GDP,728,KG_PER_CON_USD,2006,
9,EN_ATM_CO2GDP,35,KG_PER_CON_USD,2006,0.215
9,EN_ATM_CO2GDP,18,KG_PER_CON_USD,2006,0.615
9,EN_ATM_CO2GDP,34,KG_PER_CON_USD,2006,0.292
9,EN_ATM_CO2GDP,39,KG_PER_CON_USD,2006,0.191
9,EN_ATM_CO2GDP,724,KG_PER_CON_USD,2006,0.188
9,EN_ATM_CO2GDP,144,KG_PER_CON_USD,2006,0.081
9,EN_ATM_CO2GDP,202,KG_PER_CON_USD,2006,0.228
9,EN_ATM_CO2GDP,738,KG_PER_CON_USD,2006,0.223
9,EN_ATM_CO2GDP,729,KG_PER_CON_USD,2006,0.117
9,EN_ATM_CO2GDP,740,KG_PER_CON_USD,2006,0.179
9,EN_ATM_CO2GDP,752,KG_PER_CON_USD,2006,0.111
9,EN_ATM_CO2GDP,756,KG_PER_CON_USD,2006,0.092
9,EN_ATM_CO2GDP,760,KG_PER_CON_USD,2006,1.056
9,EN_ATM_CO2GDP,762,KG_PER_CON_USD,2006,0.182
9,EN_ATM_CO2GDP,764,KG_PER_CON_USD,2006,0.24
9,EN_ATM_CO2GDP,768,KG_PER_CON_USD,2006,0.098
9,EN_ATM_CO2GDP,780,KG_PER_CON_USD,2006,0.541
9,EN_ATM_CO2GDP,788,KG_PER_CON_USD,2006,0.222
9,EN_ATM_CO2GDP,792,KG_PER_CON_USD,2006,0.181
9,EN_ATM_CO2GDP,795,KG_PER_CON_USD,2006,1.658
9,EN_ATM_CO2GDP,804,KG_PER_CON_USD,2006,0.538
9,EN_ATM_CO2GDP,784,KG_PER_CON_USD,2006,0.251
9,EN_ATM_CO2GDP,826,KG_PER_CON_USD,2006,0.202
9,EN_ATM_CO2GDP,834,KG_PER_CON_USD,2006,0.081
9,EN_ATM_CO2GDP,840,KG_PER_CON_USD,2006,0.339
9,EN_ATM_CO2GDP,858,KG_PER_CON_USD,2006,0.12
9,EN_ATM_CO2GDP,860,KG_PER_CON_USD,2006,1.252
9,EN_ATM_CO2GDP,862,KG_PER_CON_USD,2006,
9,EN_ATM_CO2GDP,704,KG_PER_CON_USD,2006,0.231
9,EN_ATM_CO2GDP,11,KG_PER_CON_USD,2006,0.092
9,EN_ATM_CO2GDP,145,KG_PER_CON_USD,2006,0.275
9,EN_ATM_CO2GDP,485,KG_PER_CON_USD,2006,0.275
9,EN_ATM_CO2GDP,155,KG_PER_CON_USD,2006,0.178
9,EN_ATM_CO2GDP,1,KG_PER_CON_USD,2006,0.333
9,EN_ATM_CO2GDP,887,KG_PER_CON_USD,2006,
9,EN_ATM_CO2GDP,894,KG_PER_CON_USD,2006,0.065
9,EN_ATM_CO2GDP,716,KG_PER_CON_USD,2006,0.326
9,EN_ATM_CO2GDP,2,KG_PER_CON_USD,2007,0.224
9,EN_ATM_CO2GDP,8,KG_PER_CON_USD,2007,0.139
9,EN_ATM_CO2GDP,12,KG_PER_CON_USD,2007,0.232
9,EN_ATM_CO2GDP,19,KG_PER_CON_USD,2007,0.292
9,EN_ATM_CO2GDP,24,KG_PER_CON_USD,2007,0.063
9,EN_ATM_CO2GDP,32,KG_PER_CON_USD,2007,0.178
9,EN_ATM_CO2GDP,51,KG_PER_CON_USD,2007,0.169
9,EN_ATM_CO2GDP,142,KG_PER_CON_USD,2007,0.403
9,EN_ATM_CO2GDP,36,KG_PER_CON_USD,2007,0.415
9,EN_ATM_CO2GDP,53,KG_PER_CON_USD,2007,0.382
9,EN_ATM_CO2GDP,40,KG_PER_CON_USD,2007,0.159
9,EN_ATM_CO2GDP,31,KG_PER_CON_USD,2007,0.261
9,EN_ATM_CO2GDP,48,KG_PER_CON_USD,2007,0.469
9,EN_ATM_CO2GDP,50,KG_PER_CON_USD,2007,0.103
9,EN_ATM_CO2GDP,112,KG_PER_CON_USD,2007,0.404
9,EN_ATM_CO2GDP,56,KG_PER_CON_USD,2007,0.197
9,EN_ATM_CO2GDP,204,KG_PER_CON_USD,2007,0.167
9,EN_ATM_CO2GDP,68,KG_PER_CON_USD,2007,0.193
9,EN_ATM_CO2GDP,70,KG_PER_CON_USD,2007,0.469
9,EN_ATM_CO2GDP,72,KG_PER_CON_USD,2007,0.164
9,EN_ATM_CO2GDP,76,KG_PER_CON_USD,2007,0.129
9,EN_ATM_CO2GDP,96,KG_PER_CON_USD,2007,0.257
9,EN_ATM_CO2GDP,100,KG_PER_CON_USD,2007,0.405
9,EN_ATM_CO2GDP,116,KG_PER_CON_USD,2007,0.105
9,EN_ATM_CO2GDP,120,KG_PER_CON_USD,2007,0.072
9,EN_ATM_CO2GDP,124,KG_PER_CON_USD,2007,0.371
9,EN_ATM_CO2GDP,29,KG_PER_CON_USD,2007,0.192
9,EN_ATM_CO2GDP,135,KG_PER_CON_USD,2007,0.633
9,EN_ATM_CO2GDP,13,KG_PER_CON_USD,2007,0.203
9,EN_ATM_CO2GDP,62,KG_PER_CON_USD,2007,0.329
9,EN_ATM_CO2GDP,143,KG_PER_CON_USD,2007,0.776
9,EN_ATM_CO2GDP,152,KG_PER_CON_USD,2007,0.188
9,EN_ATM_CO2GDP,156,KG_PER_CON_USD,2007,0.723
9,EN_ATM_CO2GDP,344,KG_PER_CON_USD,2007,0.129
9,EN_ATM_CO2GDP,170,KG_PER_CON_USD,2007,0.11
9,EN_ATM_CO2GDP,178,KG_PER_CON_USD,2007,0.065
9,EN_ATM_CO2GDP,188,KG_PER_CON_USD,2007,0.095
9,EN_ATM_CO2GDP,384,KG_PER_CON_USD,2007,0.08
9,EN_ATM_CO2GDP,191,KG_PER_CON_USD,2007,0.19
9,EN_ATM_CO2GDP,192,KG_PER_CON_USD,2007,0.111
9,EN_ATM_CO2GDP,531,KG_PER_CON_USD,2007,1.532
9,EN_ATM_CO2GDP,196,KG_PER_CON_USD,2007,0.244
9,EN_ATM_CO2GDP,203,KG_PER_CON_USD,2007,0.348
9,EN_ATM_CO2GDP,408,KG_PER_CON_USD,2007,
9,EN_ATM_CO2GDP,180,KG_PER_CON_USD,2007,0.032
9,EN_ATM_CO2GDP,208,KG_PER_CON_USD,2007,0.177
9,EN_ATM_CO2GDP,514,KG_PER_CON_USD,2007,0.278
9,EN_ATM_CO2GDP,515,KG_PER_CON_USD,2007,0.36
9,EN_ATM_CO2GDP,214,KG_PER_CON_USD,2007,0.173
9,EN_ATM_CO2GDP,14,KG_PER_CON_USD,2007,0.096
9,EN_ATM_CO2GDP,753,KG_PER_CON_USD,2007,0.454
9,EN_ATM_CO2GDP,30,KG_PER_CON_USD,2007,0.524
9,EN_ATM_CO2GDP,518,KG_PER_CON_USD,2007,0.652
9,EN_ATM_CO2GDP,151,KG_PER_CON_USD,2007,0.411
9,EN_ATM_CO2GDP,218,KG_PER_CON_USD,2007,0.185
9,EN_ATM_CO2GDP,818,KG_PER_CON_USD,2007,0.225
9,EN_ATM_CO2GDP,222,KG_PER_CON_USD,2007,0.161
9,EN_ATM_CO2GDP,226,KG_PER_CON_USD,2007,0.203
9,EN_ATM_CO2GDP,232,KG_PER_CON_USD,2007,
9,EN_ATM_CO2GDP,233,KG_PER_CON_USD,2007,0.465
9,EN_ATM_CO2GDP,231,KG_PER_CON_USD,2007,0.066
9,EN_ATM_CO2GDP,150,KG_PER_CON_USD,2007,0.234
9,EN_ATM_CO2GDP,513,KG_PER_CON_USD,2007,0.279
9,EN_ATM_CO2GDP,246,KG_PER_CON_USD,2007,0.251
9,EN_ATM_CO2GDP,250,KG_PER_CON_USD,2007,0.128
9,EN_ATM_CO2GDP,266,KG_PER_CON_USD,2007,0.086
9,EN_ATM_CO2GDP,268,KG_PER_CON_USD,2007,0.155
9,EN_ATM_CO2GDP,276,KG_PER_CON_USD,2007,0.198
9,EN_ATM_CO2GDP,288,KG_PER_CON_USD,2007,0.112
9,EN_ATM_CO2GDP,292,KG_PER_CON_USD,2007,
9,EN_ATM_CO2GDP,300,KG_PER_CON_USD,2007,0.235
9,EN_ATM_CO2GDP,320,KG_PER_CON_USD,2007,0.116
9,EN_ATM_CO2GDP,328,KG_PER_CON_USD,2007,0.24
9,EN_ATM_CO2GDP,332,KG_PER_CON_USD,2007,0.074
9,EN_ATM_CO2GDP,340,KG_PER_CON_USD,2007,0.206
9,EN_ATM_CO2GDP,348,KG_PER_CON_USD,2007,0.205
9,EN_ATM_CO2GDP,352,KG_PER_CON_USD,2007,0.141
9,EN_ATM_CO2GDP,356,KG_PER_CON_USD,2007,0.292
9,EN_ATM_CO2GDP,360,KG_PER_CON_USD,2007,0.209
9,EN_ATM_CO2GDP,364,KG_PER_CON_USD,2007,0.505
9,EN_ATM_CO2GDP,368,KG_PER_CON_USD,2007,0.287
9,EN_ATM_CO2GDP,372,KG_PER_CON_USD,2007,0.166
9,EN_ATM_CO2GDP,376,KG_PER_CON_USD,2007,0.266
9,EN_ATM_CO2GDP,380,KG_PER_CON_USD,2007,0.167
9,EN_ATM_CO2GDP,388,KG_PER_CON_USD,2007,0.414
9,EN_ATM_CO2GDP,392,KG_PER_CON_USD,2007,0.242
9,EN_ATM_CO2GDP,400,KG_PER_CON_USD,2007,0.274
9,EN_ATM_CO2GDP,398,KG_PER_CON_USD,2007,0.62
9,EN_ATM_CO2GDP,404,KG_PER_CON_USD,2007,0.067
9,EN_ATM_CO2GDP,412,KG_PER_CON_USD,2007,0.538
9,EN_ATM_CO2GDP,414,KG_PER_CON_USD,2007,0.349
9,EN_ATM_CO2GDP,417,KG_PER_CON_USD,2007,0.293
9,EN_ATM_CO2GDP,432,KG_PER_CON_USD,2007,0.448
9,EN_ATM_CO2GDP,418,KG_PER_CON_USD,2007,0.066
9,EN_ATM_CO2GDP,419,KG_PER_CON_USD,2007,0.179
9,EN_ATM_CO2GDP,428,KG_PER_CON_USD,2007,0.15
9,EN_ATM_CO2GDP,199,KG_PER_CON_USD,2007,0.116
9,EN_ATM_CO2GDP,422,KG_PER_CON_USD,2007,0.172
9,EN_ATM_CO2GDP,434,KG_PER_CON_USD,2007,0.314
9,EN_ATM_CO2GDP,440,KG_PER_CON_USD,2007,0.152
9,EN_ATM_CO2GDP,442,KG_PER_CON_USD,2007,0.194
9,EN_ATM_CO2GDP,458,KG_PER_CON_USD,2007,0.341
9,EN_ATM_CO2GDP,470,KG_PER_CON_USD,2007,0.216
9,EN_ATM_CO2GDP,480,KG_PER_CON_USD,2007,0.184
9,EN_ATM_CO2GDP,54,KG_PER_CON_USD,2007,
9,EN_ATM_CO2GDP,484,KG_PER_CON_USD,2007,0.215
9,EN_ATM_CO2GDP,57,KG_PER_CON_USD,2007,
9,EN_ATM_CO2GDP,17,KG_PER_CON_USD,2007,0.075
9,EN_ATM_CO2GDP,496,KG_PER_CON_USD,2007,0.726
9,EN_ATM_CO2GDP,499,KG_PER_CON_USD,2007,0.21
9,EN_ATM_CO2GDP,504,KG_PER_CON_USD,2007,0.23
9,EN_ATM_CO2GDP,508,KG_PER_CON_USD,2007,0.099
9,EN_ATM_CO2GDP,104,KG_PER_CON_USD,2007,0.086
9,EN_ATM_CO2GDP,516,KG_PER_CON_USD,2007,0.149
9,EN_ATM_CO2GDP,524,KG_PER_CON_USD,2007,0.041
9,EN_ATM_CO2GDP,528,KG_PER_CON_USD,2007,0.189
9,EN_ATM_CO2GDP,554,KG_PER_CON_USD,2007,0.199
9,EN_ATM_CO2GDP,558,KG_PER_CON_USD,2007,0.174
9,EN_ATM_CO2GDP,562,KG_PER_CON_USD,2007,0.056
9,EN_ATM_CO2GDP,566,KG_PER_CON_USD,2007,0.076
9,EN_ATM_CO2GDP,807,KG_PER_CON_USD,2007,0.365
9,EN_ATM_CO2GDP,15,KG_PER_CON_USD,2007,0.226
9,EN_ATM_CO2GDP,746,KG_PER_CON_USD,2007,0.235
9,EN_ATM_CO2GDP,747,KG_PER_CON_USD,2007,0.262
9,EN_ATM_CO2GDP,21,KG_PER_CON_USD,2007,0.341
9,EN_ATM_CO2GDP,154,KG_PER_CON_USD,2007,0.181
9,EN_ATM_CO2GDP,578,KG_PER_CON_USD,2007,0.12
9,EN_ATM_CO2GDP,9,KG_PER_CON_USD,2007,0.392
9,EN_ATM_CO2GDP,543,KG_PER_CON_USD,2007,0.0
9,EN_ATM_CO2GDP,512,KG_PER_CON_USD,2007,0.421
9,EN_ATM_CO2GDP,586,KG_PER_CON_USD,2007,0.207
9,EN_ATM_CO2GDP,591,KG_PER_CON_USD,2007,0.107
9,EN_ATM_CO2GDP,600,KG_PER_CON_USD,2007,0.064
9,EN_ATM_CO2GDP,604,KG_PER_CON_USD,2007,0.126
9,EN_ATM_CO2GDP,608,KG_PER_CON_USD,2007,0.139
9,EN_ATM_CO2GDP,616,KG_PER_CON_USD,2007,0.373
9,EN_ATM_CO2GDP,61,KG_PER_CON_USD,2007,
9,EN_ATM_CO2GDP,620,KG_PER_CON_USD,2007,0.161
9,EN_ATM_CO2GDP,634,KG_PER_CON_USD,2007,0.389
9,EN_ATM_CO2GDP,410,KG_PER_CON_USD,2007,0.311
9,EN_ATM_CO2GDP,498,KG_PER_CON_USD,2007,0.33
9,EN_ATM_CO2GDP,642,KG_PER_CON_USD,2007,0.223
9,EN_ATM_CO2GDP,643,KG_PER_CON_USD,2007,0.454
9,EN_ATM_CO2GDP,682,KG_PER_CON_USD,2007,0.301
9,EN_ATM_CO2GDP,686,KG_PER_CON_USD,2007,0.155
9,EN_ATM_CO2GDP,688,KG_PER_CON_USD,2007,0.49
9,EN_ATM_CO2GDP,702,KG_PER_CON_USD,2007,0.113
9,EN_ATM_CO2GDP,703,KG_PER_CON_USD,2007,0.275
9,EN_ATM_CO2GDP,705,KG_PER_CON_USD,2007,0.223
9,EN_ATM_CO2GDP,722,KG_PER_CON_USD,2007,0.172
9,EN_ATM_CO2GDP,710,KG_PER_CON_USD,2007,0.643
9,EN_ATM_CO2GDP,5,KG_PER_CON_USD,2007,0.169
9,EN_ATM_CO2GDP,728,KG_PER_CON_USD,2007,
9,EN_ATM_CO2GDP,35,KG_PER_CON_USD,2007,0.214
9,EN_ATM_CO2GDP,18,KG_PER_CON_USD,2007,0.61
9,EN_ATM_CO2GDP,34,KG_PER_CON_USD,2007,0.297
9,EN_ATM_CO2GDP,39,KG_PER_CON_USD,2007,0.188
9,EN_ATM_CO2GDP,724,KG_PER_CON_USD,2007,0.189
9,EN_ATM_CO2GDP,144,KG_PER_CON_USD,2007,0.083
9,EN_ATM_CO2GDP,202,KG_PER_CON_USD,2007,0.222
9,EN_ATM_CO2GDP,738,KG_PER_CON_USD,2007,0.217
9,EN_ATM_CO2GDP,729,KG_PER_CON_USD,2007,0.112
9,EN_ATM_CO2GDP,740,KG_PER_CON_USD,2007,0.157
9,EN_ATM_CO2GDP,752,KG_PER_CON_USD,2007,0.103
9,EN_ATM_CO2GDP,756,KG_PER_CON_USD,2007,0.084
9,EN_ATM_CO2GDP,760,KG_PER_CON_USD,2007,1.057
9,EN_ATM_CO2GDP,762,KG_PER_CON_USD,2007,0.207
9,EN_ATM_CO2GDP,764,KG_PER_CON_USD,2007,0.235
9,EN_ATM_CO2GDP,768,KG_PER_CON_USD,2007,0.1
9,EN_ATM_CO2GDP,780,KG_PER_CON_USD,2007,0.527
9,EN_ATM_CO2GDP,788,KG_PER_CON_USD,2007,0.217
9,EN_ATM_CO2GDP,792,KG_PER_CON_USD,2007,0.191
9,EN_ATM_CO2GDP,795,KG_PER_CON_USD,2007,1.698
9,EN_ATM_CO2GDP,804,KG_PER_CON_USD,2007,0.513
9,EN_ATM_CO2GDP,784,KG_PER_CON_USD,2007,0.263
9,EN_ATM_CO2GDP,826,KG_PER_CON_USD,2007,0.193
9,EN_ATM_CO2GDP,834,KG_PER_CON_USD,2007,0.072
9,EN_ATM_CO2GDP,840,KG_PER_CON_USD,2007,0.338
9,EN_ATM_CO2GDP,858,KG_PER_CON_USD,2007,0.104
9,EN_ATM_CO2GDP,860,KG_PER_CON_USD,2007,1.109
9,EN_ATM_CO2GDP,862,KG_PER_CON_USD,2007,
9,EN_ATM_CO2GDP,704,KG_PER_CON_USD,2007,0.238
